watch_id,user_id,movie_id,date,duration_minutes
913,0449c430-9c36-49c2-a114-6cf56542a751,21778,2025-09-13,169
914,5812dde3-5e0c-4c8c-98ab-ff5a27b64894,11528,2025-11-05,75
915,9d497e17-1f55-4a5c-8a74-a22a69ebfc01,302946,2025-07-08,134
916,7aaaae8e-f237-4c66-a51b-ccc6df676f6e,284053,2025-12-14,130
917,fef9bc93-fbb9-45a5-a741-90180402b7ef,1032778,2025-11-24,95
918,4b7f7e93-1017-409d-bfa1-bb4bc1085b3c,36225,2025-08-16,24
919,e7720dc6-cead-4722-a16f-b4e3d2297f3b,400535,2025-08-07,48
920,940ec9df-daec-4cf0-9abc-1ed84c8a9592,1169210,2025-10-03,169
921,a9e0ee0c-51a9-45da-8c1d-c69d475d7192,290524,2025-11-01,40
922,0e5d2249-1622-421a-bd3d-e6ff8bebfc81,587792,2025-12-06,102
923,b49976f2-c2c1-461c-8e11-6b462e95f981,1452,2025-09-11,157
924,fb8a0d7e-a982-4c18-827c-a23c6d6fea58,423108,2025-12-06,65
925,a51687d0-72ed-403e-8990-fb75c83e5d86,718930,2025-07-26,112
926,5d1422bc-90fa-402a-8078-442b29dedc91,4232,2025-09-14,25
927,cf146adf-d11c-4480-a80e-012e2a707dfb,1450599,2025-12-06,97
928,b97fb9d1-f136-42c3-b4df-e9a72e738a3f,115,2025-10-30,110
929,51095d93-040a-4746-b0a2-08f1c1c42843,22832,2025-11-20,103
930,c14b8e22-eea9-4e52-a71a-518919d21fec,1516391,2025-10-05,149
931,5c03e14a-8db2-460b-a410-8a560d1e2e69,38575,2025-08-24,27
932,a44f4b9a-7bae-4f83-b931-355ec2949b56,383498,2025-08-23,177
933,bca205ea-a4ea-4cda-be60-9d8d12b64879,1402,2025-09-16,107
934,6efe0a90-ef32-4343-89a0-b4e5936f6b12,1314754,2025-09-30,116
935,f3cac9ce-9c86-44b2-97c1-cd24ad1eff3c,615665,2025-08-30,138
936,cf6cd2b5-af52-4a5e-acbd-f710a598400f,1237082,2025-07-31,142
937,aaea7e12-cd98-4b59-8e17-67a25a8c0f50,49292,2025-12-22,117
938,fd23fe82-bd97-422a-a55b-a4cd91200f0d,30484,2025-08-29,75
939,725a28ee-a635-45d3-b8c1-860bdcc41dec,51482,2025-12-11,115
940,3788ef6a-f4d7-4de9-8cc0-b8632a5786f8,481871,2025-10-19,57
941,31f9fba4-2204-44b3-93de-d5014b099d3e,1022796,2025-08-05,74
942,febf5be7-a6ce-406d-a87e-ea26b8c692c2,62177,2025-07-22,174
943,664cf432-a9e0-428e-9eb2-0829a7aea614,37724,2025-09-19,121
944,09a36ef1-0cf3-4545-8190-f4353042e29b,1452,2025-09-12,90
945,b515dd81-4f3f-4fca-a793-9620b9b9fb2d,8584,2025-11-22,131
946,73668b35-175c-4023-9995-f8da68321d82,1203097,2025-08-04,73
947,988d7a65-be01-4b3d-95c1-05b237a93b29,585511,2025-08-20,132
948,43cf9de1-5770-4b66-9712-d425b4709be6,261037,2025-12-07,106
949,4a1f1387-0f79-4977-8dbb-cee071011ccb,15934,2025-08-06,112
950,4df9ce2e-f067-4cfc-816c-5e1cd7b5283d,615,2025-07-28,75
951,2becc8b6-353a-45ee-af5c-623a0245f6b5,87101,2025-08-07,61
952,7fa09db7-94a0-4c89-af65-8ec41462cdce,268920,2025-08-23,27
953,96b08fcc-29a9-48e2-85f3-0980aca12cf1,13394,2025-12-23,29
954,8571e9e6-abf8-4afa-a3ee-a7940d181f55,5174,2025-12-08,105
955,41ff44a0-b1f0-4123-bb23-012d72187caa,10066,2025-11-10,40
956,3677f1ff-c74b-4c2d-9833-0c1ccaa2a34a,1262386,2025-10-05,120
957,6eb2a2c8-b070-4ea4-a1c7-8e66f89eefca,508883,2025-09-04,80
958,e65c718b-d281-42d4-abfd-6187873e3113,508883,2025-07-23,116
959,0aa16452-2af3-4d66-8cad-e898d6f63d00,762441,2025-11-14,69
960,7c9838dc-bba7-4fc8-9eb0-83735bb51d3b,1262386,2025-07-13,26
961,5b42cb33-faa0-47d1-a223-e0f88a651658,36586,2025-11-06,152
962,f00c803c-b55f-49c4-a580-0f359621622f,508943,2025-07-08,36
963,1759b881-730d-4c80-9d31-d46f70ae2931,12230,2025-09-18,172
964,1f150b08-79f8-4f7c-9ab7-c6d9b3bd6c74,11688,2025-11-23,33
965,e9aa2688-c55a-4bf8-868e-e1af5b855e04,9902,2025-08-06,134
966,49ee6bbb-fa3f-419e-be8f-e1b1885c7fd7,1813,2025-12-14,109
967,6cac35b7-db4c-4611-a950-5fbd3db0b5cf,842924,2025-09-09,126
968,aee1d440-1645-4a02-b07c-89a9c01601fd,11667,2025-11-24,105
969,077dbbea-c5b1-4256-8565-670c5adf091c,12503,2025-09-03,62
970,ab150b6c-418d-4f95-ae90-672a76657320,1289888,2025-12-10,26
971,43f70f41-c493-4f24-b6a4-8e9527d473dc,654028,2025-08-04,73
972,c2ffdd21-f266-4554-ab0e-3a3b1293dc8f,6114,2025-08-22,76
973,725ae064-3ca7-4294-95d6-4e4653ac35db,128,2025-12-25,143
974,8bc65d91-169a-40ef-a24d-1c3cac16e684,93456,2025-10-15,32
975,667fd48d-b437-400e-b000-41b900c53721,9398,2025-07-11,171
976,ef2d242a-72c9-48a6-af3b-d1903cbf797e,1450599,2025-07-24,168
977,d477c770-4a9a-4f92-8b0c-7f01a7c76e93,4584,2025-08-01,171
978,2aa85431-b326-45cc-b7a0-4c33e54441ad,501007,2025-12-01,178
979,ea281f8a-2887-495e-83e0-d06092089816,72190,2025-09-12,154
980,913f1264-160c-49a6-b290-61f18089f72f,19595,2025-07-02,54
981,9f48c09b-409c-45a8-a043-60ca064d28ad,41727,2025-07-13,28
982,3f682e65-1fb9-41b4-ba2c-9aac5b4f819d,615656,2025-08-31,175
983,c09dd92b-e2e3-4428-bf60-faf22f10ffb8,181812,2025-10-26,180
984,74eb5517-7395-4e18-81cc-a51fa36dc992,399579,2025-10-08,91
985,1ed39093-731c-489a-b276-0871799c0fc7,51482,2025-12-04,140
986,cfabf448-9b42-4e26-aaa9-2c58323c012b,1277988,2025-08-04,74
987,87663c75-f0c0-4449-b7af-15a80ba263a9,11011,2025-09-01,162
988,d94786ed-1a2d-4000-bdf9-cf4eb4bf0db7,8077,2025-09-03,153
989,bf35c774-0e79-40d3-b57f-64fefc446174,373571,2025-08-21,79
990,9e45a4ff-d391-439d-ae14-b6ae48177692,419430,2025-10-02,162
991,78eee84e-085f-40f1-8ff6-bd49cf08095c,11448,2025-08-23,35
992,76e2f584-598b-4632-a434-18224e385d0a,353081,2025-10-04,62
993,a514b66a-df7c-47bd-a120-14d63c1bcc31,873967,2025-12-17,91
994,07fbfe20-7ce6-4dfa-92f0-3f9ce2b68550,27860,2025-07-26,178
995,a514b66a-df7c-47bd-a120-14d63c1bcc31,9655,2025-09-24,47
996,ac8dd9f7-0eb8-4698-b6e9-fbd52e44b146,447277,2025-10-11,113
997,7c9838dc-bba7-4fc8-9eb0-83735bb51d3b,21407,2025-07-07,109
998,5812dde3-5e0c-4c8c-98ab-ff5a27b64894,11688,2025-11-24,20
999,1759b881-730d-4c80-9d31-d46f70ae2931,13161,2025-11-24,121
1000,913f1264-160c-49a6-b290-61f18089f72f,384018,2025-09-07,87
1001,a44f4b9a-7bae-4f83-b931-355ec2949b56,621,2025-11-30,69
1002,664cf432-a9e0-428e-9eb2-0829a7aea614,28,2025-11-29,68
1003,52594a2d-a241-4c5b-ae7b-ad7516dd985b,4553,2025-08-30,136
1004,30e6cf48-6f24-4d17-98a3-8d425248183c,1443260,2025-08-02,155
1005,e22543b2-831d-44f2-b205-f731a19301ad,49521,2025-09-19,145
1006,7a731783-ce44-4505-a364-7fa4bf7093d1,882569,2025-07-07,90
1007,be81303c-7681-4619-891e-f0f7dde6df68,10730,2025-07-26,78
1008,aecf09e6-9c2f-498b-b9ad-7a32bfe6d5d1,11635,2025-10-22,132
1009,cd9fc500-4bea-49ef-bb83-726abfeccd29,14243,2025-12-07,169
1010,eb5e8102-a9e3-4717-bc72-a86ac96efb9c,1400382,2025-12-18,68
1011,6077301b-c64f-4d97-a207-fa80d68dce98,1254808,2025-08-14,179
1012,436700b7-bc02-48b0-b30c-16122cc400a4,675353,2025-11-22,55
1013,e6dca766-9468-4275-8c6a-036a63510bc8,11852,2025-12-05,178
1014,51e43bb9-fb7d-4ef3-b2c8-587055161741,10476,2025-11-02,124
1015,bbdc742b-4e42-48fa-8b6a-d0c4608fac09,602211,2025-09-04,149
1016,5aadbce8-81ed-40f6-9cbc-a04345dbee5e,4247,2025-11-24,100
1017,6305c1b4-a7b7-4c2c-8010-cdf91b5f51ee,458220,2025-10-26,82
1018,aaa90d79-fd38-47cb-86c8-a73d6faae3d9,371895,2025-12-09,173
1019,ba1d8c4d-1e8f-4666-8a6a-3ef44d0d5a2e,11635,2025-08-07,26
1020,74146a7d-7b1b-4f70-a9e7-8777ea0bc3f7,462181,2025-08-25,145
1021,f6909542-d106-4655-aaf6-b8900494e157,59053,2025-09-11,77
1022,f6909542-d106-4655-aaf6-b8900494e157,6844,2025-12-19,160
1023,e0712afd-3281-4489-a460-605c4861b622,425980,2025-08-03,173
1024,0b207250-9091-4bad-a216-6b75b0ee201b,969492,2025-08-06,157
1025,b1ef7426-2f7f-44cb-8340-fb78bf071c5f,13187,2025-12-21,112
1026,b61f6abd-656a-4c2c-a3e5-30424d17a994,966,2025-09-14,147
1027,5462cc47-d695-4b83-981d-a9ea9641fa70,281957,2025-11-02,67
1028,9c032a7e-56c8-4e4f-b494-f5c36c29a522,302946,2025-07-04,161
1029,ef30cb66-f029-4923-85a5-173ba007a5fa,9074,2025-07-27,100
1030,c129e1ee-e093-4e9e-b474-021e61e48054,567811,2025-09-13,159
1031,4c39b976-d2e2-4c2f-a9c9-6f2a48d40476,14243,2025-09-29,96
1032,8df60fb7-3db8-4371-add2-4476b4fb8402,335977,2025-08-08,58
1033,93817034-ecba-43c5-b4ab-f71f19b41d28,15566,2025-08-28,109
1034,ee42d97b-1dae-423e-a19c-95138fdf7c1d,102899,2025-10-01,99
1035,dfb1ea22-0978-4c90-91d5-499756e09986,138103,2025-09-27,42
1036,a657932f-f61b-4575-bde2-12e451e94870,5925,2025-08-12,60
1037,cee8bd05-eb61-4fd3-9484-ce6d7c6fc1b9,859,2025-07-08,141
1038,684a11b2-c32c-4197-88de-19aa7d82fb9f,335797,2025-10-24,145
1039,2e853b27-362b-4b9f-86a5-6335f85f50a1,37724,2025-08-25,107
1040,b5179d03-346a-4b9e-8942-d41809262852,1277988,2025-08-07,173
1041,8ff2dc4b-dca7-4e8b-b1a5-7522ae380452,1262815,2025-09-22,46
1042,fa3963ff-26cf-4748-b7c3-029a304e0924,19595,2025-10-05,152
1043,e65c718b-d281-42d4-abfd-6187873e3113,612503,2025-11-23,119
1044,ccc5651f-aef6-4d3d-8a5d-5b36966a90ac,12222,2025-10-19,177
1045,f034ac9a-eb5a-49e4-8f6b-34d387a97a29,1091,2025-10-23,100
1046,94b9a940-4a13-4b71-bb13-e5753c57fb56,37799,2025-11-06,103
1047,0bab32a5-b655-4c16-bfdf-b0b224b641cb,360784,2025-08-26,77
1048,b7aefdb3-3db6-4680-bee8-336a90d720c0,2251,2025-11-15,81
1049,41ff44a0-b1f0-4123-bb23-012d72187caa,101299,2025-07-31,76
1050,c09dd92b-e2e3-4428-bf60-faf22f10ffb8,13767,2025-07-23,50
1051,148598b8-b292-4508-90fb-07e25bae90bb,138103,2025-08-18,34
1052,41a187e4-08aa-49fe-855a-e6c5fd30c0f9,882569,2025-11-30,44
1053,68d4302b-c2c8-48c3-b0c6-18f73cef8af0,1405338,2025-09-06,124
1054,0aab7032-edbb-49f7-a8a2-6176f04572cb,1315303,2025-07-31,25
1055,50b7059e-3aab-4a4a-8b34-6625521d38b0,873967,2025-08-13,145
1056,07fbfe20-7ce6-4dfa-92f0-3f9ce2b68550,2046,2025-08-18,118
1057,c2a5932f-c721-4807-8a4a-32f250a33192,433,2025-11-14,171
1058,cc979393-dbc5-494b-9a95-d7d179bd12d3,1126336,2025-09-30,60
1059,1e9168b0-14a6-4022-8817-fdd3514e04a4,615,2025-10-29,136
1060,743a8e62-5d9f-4cd5-a201-a6df47c72a48,438148,2025-08-17,58
1061,b8c85d8c-4c6c-42e7-9f3f-04c4c2a5a77c,602211,2025-07-06,160
1062,63b15202-ff7b-4e66-8a61-cfe64abb34c1,5528,2025-11-18,167
1063,ebc72bf3-d503-4353-8358-43bfd90e1999,458220,2025-12-15,120
1064,86845847-d856-4803-86a4-ae050c8d643f,689679,2025-12-10,44
1065,d0ecd190-eac8-446a-8150-2c0815150f70,310097,2025-12-13,122
1066,33633fa1-2f99-4e5d-93ab-768d7408ddc8,557946,2025-12-08,84
1067,a7b3299d-5c26-4e51-90ae-ee081273a22c,665,2025-11-07,173
1068,40887bd5-dfbb-443d-93fc-a51c9fcad681,63755,2025-07-31,34
1069,c30a62e9-a0d1-4565-a2ae-366348aed80f,1233066,2025-10-06,20
1070,b58363f2-2a53-4029-b5ed-d85a8a2947ff,812,2025-12-21,81
1071,e96c766f-cd32-4864-96d3-5c2f5011569f,604,2025-10-08,89
1072,5d9ab00c-79dc-43f4-b7c6-cf1221f911e1,604,2025-08-05,24
1073,5cc548e2-7b56-4817-8685-4c09419de3a3,760104,2025-09-18,118
1074,62be773e-83f9-4460-b837-3df802affc3d,1135303,2025-07-01,45
1075,5c349c3a-f7c3-472c-b472-1d61b941a844,615665,2025-08-12,28
1076,0904d691-244a-4745-a77d-3baaff5f6f3c,353081,2025-11-16,179
1077,e6f2711e-cb84-4279-b2af-43d5a12be9b8,122906,2025-12-05,142
1078,cfabf448-9b42-4e26-aaa9-2c58323c012b,51482,2025-12-17,74
1079,98eae76e-7395-450d-93cb-5c7db8d640b6,358895,2025-08-18,50
1080,a44f4b9a-7bae-4f83-b931-355ec2949b56,930094,2025-12-19,22
1081,b83e579f-0c2e-4cbd-a68b-ca14954f888e,37724,2025-09-12,84
1082,4d8f0c85-5edc-4d7b-94fc-24e401a1702e,10527,2025-10-25,90
1083,cf6cd2b5-af52-4a5e-acbd-f710a598400f,629542,2025-12-16,85
1084,d97e6262-2dd6-4c64-b1b1-6886f932b218,4951,2025-07-08,119
1085,d02a73a8-8ed9-4ae4-9740-fe021e979dc5,9655,2025-12-19,87
1086,e585efeb-e50e-4d25-bb79-2988e3ea31dd,11459,2025-12-14,102
1087,8446a099-370f-4890-9202-5802b661fc6f,1062807,2025-12-08,116
1088,d477c770-4a9a-4f92-8b0c-7f01a7c76e93,11688,2025-09-21,83
1089,cd8bf46a-e047-4c4a-930a-b7b5a712c223,214756,2025-08-04,111
1090,21f61cb1-11bd-46a0-b8cf-a2cab6e4cd5e,62835,2025-08-08,113
1091,a6f194f7-c793-4ef3-b2ae-2ad36f9caed4,926393,2025-08-30,35
1092,9abe664f-de5f-4b6b-b9bc-ce1d227c0372,269495,2025-12-19,46
1093,708ade3c-9d4b-4620-8df5-760c038ac39c,985939,2025-09-15,128
1094,8d070a96-dde4-407d-a3cd-456862e11001,1314754,2025-07-12,33
1095,b7aefdb3-3db6-4680-bee8-336a90d720c0,1405338,2025-07-20,141
1096,e65c718b-d281-42d4-abfd-6187873e3113,337404,2025-07-17,80
1097,9289c115-63f3-41e1-a295-3e61034da2fe,291870,2025-07-23,150
1098,8141fcb1-9315-42fb-96cd-ba1243befaa7,2056,2025-09-13,89
1099,36938d15-0f49-4b57-8d54-a7e4b617f070,62177,2025-07-03,84
1100,eba0bf41-3a43-4055-bf4f-1c09128a8066,1441,2025-11-12,91
1101,b68b585c-7eb7-4193-850c-543534e0f892,520318,2025-11-22,104
1102,72a16f39-7d57-4f71-812e-445462fbfb06,1323475,2025-08-04,121
1103,a683c5ac-78ae-482f-b842-ee9ca33616c0,38575,2025-09-29,124
1104,76e0df68-04b3-4f8d-b17a-386c250fbd19,859,2025-08-13,102
1105,86f97b96-adf3-4c00-8a19-31287527ee94,37724,2025-11-25,110
1106,eba0bf41-3a43-4055-bf4f-1c09128a8066,550988,2025-11-30,75
1107,34cab079-0f63-4a2c-ac58-3da4cc2d9ec9,170,2025-12-27,124
1108,f7380deb-508d-4900-90ef-85acb8bcb848,6980,2025-08-15,96
1109,b68b585c-7eb7-4193-850c-543534e0f892,458220,2025-12-12,124
1110,58c12f44-dc5a-4075-9611-e635eba1b18b,1585476,2025-12-21,65
1111,7dbe788c-5f4f-4176-a261-879f2d75cd09,1246369,2025-11-20,178
1112,8576d1e4-dc2a-4029-80cd-6b29334849c3,259693,2025-10-23,52
1113,6413c11d-e235-4a12-9bf7-5d5f4d4c4893,268920,2025-07-06,136
1114,619782e9-2fd1-4b29-af7d-3e3fae62abd6,81530,2025-09-19,90
1115,e1be7db6-52e8-4ffe-941c-e5462a70a35a,985932,2025-10-15,107
1116,5f048acb-9da1-4ed4-a9a0-44331bf7427c,260362,2025-12-09,107
1117,aa225c85-c990-42f6-9bf1-f3d23944ec8e,408567,2025-09-25,144
1118,8fba9e83-054a-4413-a0aa-1a33b83c3a89,8392,2025-09-23,72
1119,ee42d97b-1dae-423e-a19c-95138fdf7c1d,299054,2025-08-28,144
1120,0a599003-ed7a-480f-b6de-ff8a6aded886,15167,2025-08-12,30
1121,72374e9a-cb43-41b5-9d0d-41b19ddfd21d,70981,2025-07-16,63
1122,5f048acb-9da1-4ed4-a9a0-44331bf7427c,567811,2025-09-12,93
1123,4114d2c2-2c41-4d0b-a4e0-a2772e87ba1f,117263,2025-08-06,20
1124,dffe11c5-9551-40f8-aaa3-bfe64b4e3f1b,439079,2025-12-21,44
1125,13a84090-5604-4025-96cf-e21388c1f2cf,770,2025-09-16,54
1126,ac68f654-e803-4d3d-b9bf-683e3a61c274,1452,2025-10-19,31
1127,cab4dd19-3c8e-4991-be58-58956db30099,339403,2025-10-24,20
1128,321a70fb-3825-4a76-9274-cec2da92cd92,21778,2025-12-26,166
1129,28d90413-9c2e-4b62-a670-7614271fc43e,9072,2025-09-24,69
1130,6cac35b7-db4c-4611-a950-5fbd3db0b5cf,36225,2025-08-20,65
1131,15647947-ea55-46ff-892b-24130fda1edc,966,2025-12-24,102
1132,aa225c85-c990-42f6-9bf1-f3d23944ec8e,13962,2025-07-23,91
1133,72f9cbc8-1508-47e5-a5b8-e19e461248bc,18240,2025-07-02,173
1134,fdf24ab1-9a8c-4618-83f8-2e40a3e50985,472815,2025-12-06,144
1135,8446a099-370f-4890-9202-5802b661fc6f,146451,2025-11-03,152
1136,443cde91-77bb-4b88-adaa-89eddb601953,284053,2025-09-07,123
1137,667fd48d-b437-400e-b000-41b900c53721,770,2025-08-15,25
1138,eb5e8102-a9e3-4717-bc72-a86ac96efb9c,383498,2025-07-16,78
1139,f6b55005-8528-4f8f-b506-82bba496babb,1571470,2025-08-23,95
1140,58e69bed-d14e-40cc-9311-70b31583dc1a,666154,2025-10-18,73
1141,e4536178-a667-42f3-87b2-d8936450b32b,37724,2025-08-18,147
1142,76e0df68-04b3-4f8d-b17a-386c250fbd19,1235746,2025-08-31,165
1143,9cbb8574-5926-4a0b-8f97-623b420ff365,698687,2025-09-20,150
1144,438ca78a-a72d-496c-84e9-1ddb70bcc1d6,1284460,2025-12-06,84
1145,3580687d-c426-407d-a3d6-14eb594796de,404180,2025-07-02,179
1146,900f3414-c79f-4aff-8ee8-cf712ee5b2d3,335977,2025-11-18,68
1147,41ff44a0-b1f0-4123-bb23-012d72187caa,381288,2025-07-23,87
1148,58193e55-c9cf-4aef-af73-35fac36da65f,34806,2025-10-14,22
1149,7887b184-c558-41c4-8c46-7f627ed758f7,1248868,2025-08-25,24
1150,2e954abc-6a22-4235-b65e-047a454c9bb4,74997,2025-12-17,89
1151,89e13d17-3ad0-4ae9-80f5-e91d26ed01e5,698508,2025-12-10,35
1152,c7b497f8-de4b-40a5-979b-740175c92595,1354627,2025-09-16,171
1153,86c17be4-def3-42cc-b488-8c9471f8604d,10764,2025-09-30,65
1154,0f46e8ec-5d89-4ae6-b475-2d8866d2aa60,695721,2025-11-03,177
1155,7b862d59-859e-4bd9-a9b5-10990e150477,1452,2025-12-04,174
1156,93e247d0-f966-446a-ba32-395f310e7c0a,290524,2025-12-02,61
1157,de1f36da-403e-4203-a456-9a2f66be660f,311,2025-09-18,111
1158,2e853b27-362b-4b9f-86a5-6335f85f50a1,10674,2025-07-09,147
1159,71fff63e-f111-4942-9c0d-90247e4ebd8b,1252037,2025-12-19,149
1160,b7e4fa7b-984d-455f-bcce-b60c23e09452,36586,2025-07-19,161
1161,2ae57ae7-a01a-4eba-ab22-6ae76e9a9a30,138103,2025-11-01,37
1162,6fb4593c-11d7-4f53-9731-c9bbbf665c91,592695,2025-12-12,127
1163,e7f989b1-2180-4498-9688-605c257df79e,10066,2025-08-14,83
1164,b6327d26-aa1d-4aff-befc-18b5c49c6cd4,2105,2025-09-20,25
1165,d7441a98-caf5-451b-acc7-ec0975017be5,706503,2025-08-01,93
1166,4559d6b8-f5f6-44f1-971d-9881e0706509,41003,2025-10-12,148
1167,f272ea17-6e8a-484e-bb74-60f0fb68d2d8,420818,2025-08-03,75
1168,e5ba7406-2a55-40e0-bb8c-ad19b6177626,19595,2025-08-01,66
1169,5cc548e2-7b56-4817-8685-4c09419de3a3,57212,2025-11-01,137
1170,57ad21f9-cef2-468b-933d-ff4bda36491d,261037,2025-12-28,105
1171,0f745d39-f5f3-4bc8-b6bf-850d3e4c4cdf,811941,2025-11-30,175
1172,0a599003-ed7a-480f-b6de-ff8a6aded886,335797,2025-07-20,77
1173,f24dfdfd-6cbf-4337-a145-125eb3e6d076,38234,2025-12-13,106
1174,9d72e9cd-81cf-4423-81dc-74bc213a2eaa,438148,2025-10-13,156
1175,15962aea-a3f4-4731-8b6a-b369a09e5ba2,508943,2025-08-19,99
1176,2376579e-33b1-4bfb-ab43-5899ab340a9c,454626,2025-07-03,37
1177,6fb4593c-11d7-4f53-9731-c9bbbf665c91,813762,2025-09-16,38
1178,a51687d0-72ed-403e-8990-fb75c83e5d86,1086910,2025-11-01,100
1179,619782e9-2fd1-4b29-af7d-3e3fae62abd6,1248868,2025-08-19,143
1180,73668b35-175c-4023-9995-f8da68321d82,510,2025-09-22,40
1181,8930fe33-b16b-47d5-b663-2d18ff807a8f,296065,2025-12-25,176
1182,b86938ed-ad03-4ce2-9e19-6c176887270b,87,2025-10-22,108
1183,76e2f584-598b-4632-a434-18224e385d0a,615321,2025-08-29,145
1184,3f682e65-1fb9-41b4-ba2c-9aac5b4f819d,290524,2025-07-06,163
1185,43f6fb81-5043-4774-96f0-a17833f1a0bd,116613,2025-11-08,148
1186,deb28a0e-06f4-47cf-a41a-52a9e0ae300e,698687,2025-07-12,125
1187,86e60679-2c27-44e8-a6b2-fea8d740a0a6,567811,2025-08-09,116
1188,74146a7d-7b1b-4f70-a9e7-8777ea0bc3f7,20453,2025-08-18,26
1189,261c3d2d-f8be-4fe2-8208-56ff1b68e30c,1159831,2025-11-03,121
1190,fa9099f4-80f2-468c-bbb3-b846e1fc19ff,46581,2025-10-25,162
1191,9df3a0e7-eebc-4ee9-924c-bb214ea1dd34,530915,2025-07-27,58
1192,a7b3299d-5c26-4e51-90ae-ee081273a22c,274857,2025-12-13,31
1193,45f0d11f-bb3a-4b6d-b4ea-ba6ca3c54808,1262815,2025-07-26,55
1194,36938d15-0f49-4b57-8d54-a7e4b617f070,8920,2025-09-04,89
1195,e22543b2-831d-44f2-b205-f731a19301ad,259693,2025-12-14,154
1196,f7a217c9-d6fe-4806-835f-d745b1ac6693,1151334,2025-07-24,42
1197,d1df85f9-ed4f-4513-8399-192775604e21,10193,2025-07-09,132
1198,fe1a6a31-2146-4839-9fc5-dee8c409774f,616,2025-07-08,123
1199,9e45a4ff-d391-439d-ae14-b6ae48177692,35712,2025-12-23,31
1200,cc8206ca-de1c-4fb5-a8dd-d338c7aee6ce,12193,2025-11-06,56
1201,58c12f44-dc5a-4075-9611-e635eba1b18b,335797,2025-09-17,154
1202,3f682e65-1fb9-41b4-ba2c-9aac5b4f819d,45243,2025-07-29,160
1203,ba886680-2694-46a1-a1c6-b8448a3a770e,976893,2025-12-27,103
1204,758bb4db-87ca-4cb7-a944-0540570f48dd,49529,2025-12-25,73
1205,9b689544-10ce-4bf1-afd4-3fcfac48fdde,19904,2025-07-04,25
1206,ba9fb4fc-584d-4c7e-83d7-3362225c3374,15167,2025-09-30,141
1207,54d375ba-c40c-49bd-8e2e-cf834a61d0b2,15472,2025-07-10,30
1208,03588b45-196c-490e-870c-da0b4841a533,1086910,2025-09-07,165
1209,24df3469-e9f5-4c7f-bda4-6f9a5f650e70,8835,2025-09-10,59
1210,84d6fe5b-a2ed-4b48-abd3-587916902904,773,2025-10-01,136
1211,9df3a0e7-eebc-4ee9-924c-bb214ea1dd34,11635,2025-12-06,57
1212,3ca07cea-a0d9-4330-aecb-d3b2d0839132,290524,2025-12-05,60
1213,eb0669d5-ee84-4d8f-9337-c1aa420b0d0d,57158,2025-09-06,51
1214,9048c7a0-f60d-480c-8e34-474df3bd77ed,226074,2025-10-05,128
1215,c895405a-2e9c-4822-b584-b3de478f7d10,63755,2025-11-23,151
1216,3b6b297b-c1b1-443f-ab1e-6bc7fb839340,1516391,2025-12-11,173
1217,a82fd124-0eb7-4c2d-a0e5-fca258aea086,87,2025-08-16,32
1218,9d72e9cd-81cf-4423-81dc-74bc213a2eaa,514847,2025-09-18,159
1219,58b95646-2e18-402e-9ee5-38d017c854ab,1277988,2025-07-23,141
1220,5c7f78de-9d5b-46ca-9070-4d657a639ed8,79871,2025-09-05,172
1221,cab9a766-9386-4c2b-b9b0-2a7c19646367,77412,2025-07-17,29
1222,0b8fd83c-6beb-4616-9ab5-af07da43ed9a,1237082,2025-07-05,46
1223,bfc8bd08-34fe-49ef-9089-d320d17dfb98,1271,2025-11-21,133
1224,84d6fe5b-a2ed-4b48-abd3-587916902904,296065,2025-10-20,145
1225,5b0c1138-7ba1-4af6-b300-6282e8a84970,70981,2025-07-30,152
1226,6b56f51a-f97f-421f-ac36-7251d27e07b9,950,2025-08-14,159
1227,805594a4-9409-49f4-9808-5f693be0c5fd,17379,2025-12-20,103
1228,86f97b96-adf3-4c00-8a19-31287527ee94,926606,2025-09-18,130
1229,6726cae1-f755-4bf2-aa82-b74fb4eb97e8,11544,2025-07-13,134
1230,4cdb55e5-2777-48e2-aac3-7f998e1e3471,37724,2025-10-24,28
1231,c951ca08-0a63-4941-b66f-287dc46ace43,137113,2025-08-30,166
1232,2eb9baf4-2daf-4dfd-a62f-553ee5fdec91,338953,2025-09-23,55
1233,de1f36da-403e-4203-a456-9a2f66be660f,364,2025-12-27,160
1234,3adc5b73-9e7a-465e-8b00-23440fc1f972,545611,2025-08-17,112
1235,d7477a8d-78f3-413e-9582-fe1c3fd29878,82690,2025-11-16,61
1236,02973406-1825-4588-b12a-e2117bf039dd,1083968,2025-11-02,84
1237,6077301b-c64f-4d97-a207-fa80d68dce98,1022690,2025-07-28,30
1238,c30a62e9-a0d1-4565-a2ae-366348aed80f,34806,2025-08-05,83
1239,98eae76e-7395-450d-93cb-5c7db8d640b6,110143,2025-11-11,126
1240,2e71698b-2863-4a75-9f67-3426acd05d95,265195,2025-08-10,134
1241,ef4483fa-2ac0-43d5-ab42-2894b90d6404,1246369,2025-11-13,68
1242,fb8a0d7e-a982-4c18-827c-a23c6d6fea58,629542,2025-07-16,61
1243,f2cbf7d3-996e-4077-8bf3-b0f47988f479,284053,2025-12-01,165
1244,142de1b1-ef63-43a6-b7cb-4188e9df1164,1571470,2025-07-12,141
1245,8e8ef9d3-5412-47a0-aa24-5da6480fe40d,11970,2025-08-23,30
