movie_id,user_id,date_id,total_watch_time,total_views,is_long_view
9902,507,-1,134,1,1
9902,518,-1,165,1,1
9902,570,-1,127,1,1
9902,606,-1,71,1,1
9902,667,-1,29,1,0
9902,730,-1,25,1,0
10066,62,-1,134,1,1
10066,114,-1,140,1,1
10066,409,-1,32,1,0
10066,435,-1,164,1,1
10066,473,-1,124,1,1
10066,600,-1,130,1,1
10066,659,-1,83,1,1
10066,679,-1,40,1,0
10066,722,-1,66,1,1
10066,766,-1,54,1,0
10144,19,-1,31,1,0
10144,141,-1,166,1,1
10144,207,-1,94,1,1
10144,284,-1,164,1,1
10144,330,-1,81,1,1
10144,334,-1,156,1,1
10144,634,-1,20,1,0
10144,662,-1,94,1,1
10144,697,-1,30,1,0
10144,797,-1,34,1,0
10193,310,-1,160,1,1
10193,332,-1,132,1,1
10193,416,-1,59,1,0
10193,423,-1,20,1,0
10193,668,-1,178,1,1
10193,674,-1,135,1,1
10198,234,-1,142,1,1
10198,363,-1,107,1,1
10198,422,-1,62,1,1
10198,477,-1,111,1,1
10198,501,-1,161,1,1
10198,582,-1,78,1,1
10198,588,-1,24,1,0
10198,597,-1,70,1,1
10198,725,-1,151,1,1
10198,731,-1,144,1,1
10198,734,-1,51,1,0
10198,774,-1,143,1,1
10431,63,-1,135,1,1
10431,270,-1,115,1,1
10431,432,-1,66,1,1
10431,463,-1,172,1,1
10431,590,-1,108,1,1
10431,679,-1,89,1,1
10431,729,-1,93,1,1
10476,141,-1,124,1,1
10476,296,-1,139,1,1
10476,310,-1,124,1,1
10476,759,-1,116,1,1
10527,74,-1,108,1,1
10527,78,-1,37,1,0
10527,110,-1,108,1,1
10527,223,-1,108,1,1
10527,237,-1,90,1,1
10527,263,-1,147,1,1
10527,269,-1,93,1,1
10527,500,-1,172,1,1
10527,623,-1,31,1,0
10530,24,-1,103,1,1
10530,179,-1,68,1,1
10530,211,-1,64,1,1
10530,250,-1,178,1,1
10530,280,-1,118,1,1
10530,304,-1,30,1,0
10530,307,-1,102,1,1
10530,386,-1,21,1,0
10530,392,-1,127,1,1
10530,478,-1,110,1,1
10530,516,-1,45,1,0
10530,530,-1,164,1,1
10530,545,-1,176,1,1
10536,244,-1,56,1,0
10536,307,-1,127,1,1
10536,504,-1,106,1,1
10536,532,-1,28,1,0
10536,565,-1,93,1,1
10536,649,-1,143,1,1
10536,788,-1,134,1,1
10625,105,-1,59,1,0
10625,113,-1,97,1,1
10625,236,-1,120,1,1
10625,512,-1,80,1,1
10625,536,-1,173,1,1
10625,560,-1,140,1,1
10625,600,-1,152,1,1
10625,660,-1,69,1,1
10625,671,-1,59,1,0
10625,718,-1,121,1,1
10625,761,-1,46,1,0
10674,106,-1,161,1,1
10674,129,-1,174,1,1
10674,302,-1,84,1,1
10674,375,-1,161,1,1
10674,481,-1,114,1,1
10674,581,-1,95,1,1
10674,588,-1,40,1,0
10674,637,-1,175,1,1
10674,665,-1,147,1,1
10730,21,-1,172,1,1
10730,52,-1,118,1,1
10730,183,-1,124,1,1
10730,284,-1,42,1,0
10730,389,-1,31,1,0
10730,422,-1,78,1,1
10730,559,-1,134,1,1
10730,596,-1,91,1,1
10730,672,-1,40,1,0
10764,15,-1,43,1,0
10764,52,-1,38,1,0
10764,54,-1,176,1,1
10764,305,-1,47,1,0
10764,352,-1,89,1,1
10764,356,-1,66,1,1
10764,390,-1,103,1,1
10764,429,-1,65,1,1
10764,465,-1,105,1,1
10764,627,-1,23,1,0
10796,8,-1,54,1,0
10796,263,-1,131,1,1
10796,334,-1,84,1,1
10796,448,-1,28,1,0
10796,519,-1,34,1,0
10796,600,-1,54,1,0
10796,680,-1,21,1,0
10796,779,-1,98,1,1
10796,792,-1,26,1,0
10830,180,-1,141,1,1
10830,195,-1,67,1,1
10830,378,-1,174,1,1
10830,449,-1,33,1,0
10830,452,-1,136,1,1
10830,470,-1,25,1,0
10830,608,-1,49,1,0
10830,797,-1,155,1,1
10867,39,-1,90,1,1
10867,188,-1,163,1,1
10867,227,-1,41,1,0
10867,242,-1,71,1,1
10867,309,-1,142,1,1
10867,366,-1,126,1,1
10867,423,-1,34,1,0
10867,678,-1,145,1,1
10895,55,-1,65,1,1
10895,199,-1,26,1,0
10895,212,-1,170,1,1
10895,318,-1,173,1,1
10895,329,-1,81,1,1
10895,330,-1,148,1,1
10895,466,-1,136,1,1
10895,541,-1,155,1,1
10895,548,-1,165,1,1
10895,729,-1,53,1,0
10895,736,-1,40,1,0
10895,799,-1,138,1,1
11011,35,-1,180,1,1
11011,69,-1,47,1,0
11011,109,-1,38,1,0
11011,526,-1,69,1,1
11011,618,-1,162,1,1
11011,771,-1,153,1,1
11153,389,-1,81,1,1
11153,473,-1,144,1,1
11153,619,-1,161,1,1
11199,288,-1,95,1,1
11199,332,-1,109,1,1
11199,404,-1,50,1,0
11199,455,-1,58,1,0
11199,507,-1,109,1,1
11199,518,-1,85,1,1
11199,663,-1,33,1,0
11199,712,-1,165,1,1
11199,773,-1,175,1,1
11224,106,-1,104,1,1
11224,110,-1,166,1,1
11224,286,-1,70,1,1
11224,350,-1,36,1,0
11224,387,-1,68,1,1
11224,480,-1,125,1,1
11224,521,-1,23,1,0
11224,594,-1,52,1,0
11224,672,-1,39,1,0
11224,698,-1,111,1,1
11230,87,-1,120,1,1
11230,202,-1,80,1,1
11230,296,-1,134,1,1
11230,305,-1,129,1,1
11230,401,-1,63,1,1
11230,530,-1,170,1,1
11230,583,-1,106,1,1
11230,741,-1,92,1,1
11230,750,-1,106,1,1
11360,282,-1,121,1,1
11360,440,-1,167,1,1
11360,484,-1,108,1,1
11360,524,-1,32,1,0
11360,735,-1,37,1,0
11448,72,-1,35,1,0
11448,80,-1,110,1,1
11448,153,-1,90,1,1
11448,170,-1,45,1,0
11448,415,-1,76,1,1
11448,499,-1,103,1,1
11448,515,-1,82,1,1
11448,578,-1,179,1,1
11448,615,-1,167,1,1
11448,647,-1,28,1,0
11459,38,-1,79,1,1
11459,148,-1,47,1,0
11459,228,-1,102,1,1
11459,317,-1,56,1,0
11459,651,-1,68,1,1
11528,38,-1,47,1,0
11528,134,-1,97,1,1
11528,286,-1,71,1,1
11528,309,-1,46,1,0
11528,367,-1,39,1,0
11528,419,-1,151,1,1
11528,517,-1,109,1,1
11528,603,-1,34,1,0
11528,636,-1,114,1,1
11528,728,-1,59,1,0
11528,734,-1,162,1,1
11528,759,-1,75,1,1
11544,52,-1,99,1,1
11544,151,-1,132,1,1
11544,304,-1,134,1,1
11544,385,-1,114,1,1
11544,453,-1,101,1,1
11544,506,-1,80,1,1
11544,516,-1,176,1,1
11544,536,-1,104,1,1
11544,554,-1,52,1,0
11544,575,-1,114,1,1
11544,644,-1,44,1,0
11544,710,-1,95,1,1
11544,743,-1,155,1,1
11635,161,-1,136,1,1
11635,236,-1,57,1,0
11635,343,-1,150,1,1
11635,349,-1,144,1,1
11635,395,-1,26,1,0
11635,414,-1,159,1,1
11635,441,-1,98,1,1
11635,451,-1,62,1,1
11635,452,-1,166,1,1
11635,506,-1,159,1,1
11635,518,-1,112,1,1
11635,627,-1,180,1,1
11635,641,-1,173,1,1
11635,715,-1,132,1,1
11667,93,-1,122,1,1
11667,96,-1,110,1,1
11667,99,-1,107,1,1
11667,104,-1,140,1,1
11667,215,-1,68,1,1
11667,542,-1,22,1,0
11667,554,-1,105,1,1
11667,573,-1,169,1,1
11667,761,-1,108,1,1
11688,196,-1,33,1,0
11688,320,-1,98,1,1
11688,355,-1,94,1,1
11688,500,-1,46,1,0
11688,515,-1,73,1,1
11688,543,-1,20,1,0
11688,724,-1,83,1,1
11688,759,-1,20,1,0
11775,4,-1,113,1,1
11775,504,-1,112,1,1
11775,647,-1,146,1,1
11775,749,-1,162,1,1
11775,765,-1,20,1,0
11852,44,-1,146,1,1
11852,107,-1,161,1,1
11852,206,-1,71,1,1
11852,210,-1,166,1,1
11852,212,-1,132,1,1
11852,285,-1,133,1,1
11852,357,-1,154,1,1
11852,443,-1,25,1,0
11852,472,-1,29,1,0
11852,511,-1,178,1,1
11852,515,-1,43,1,0
11852,732,-1,50,1,0
11852,741,-1,179,1,1
11932,37,-1,31,1,0
11932,101,-1,87,1,1
11932,156,-1,150,1,1
11932,178,-1,106,1,1
11932,319,-1,124,1,1
11932,450,-1,141,1,1
11932,561,-1,79,1,1
11932,609,-1,49,1,0
11932,642,-1,171,1,1
11932,771,-1,30,1,0
11970,112,-1,30,1,0
11970,147,-1,105,1,1
11970,194,-1,80,1,1
11970,251,-1,160,1,1
11970,494,-1,84,1,1
11970,515,-1,68,1,1
11970,539,-1,148,1,1
11970,617,-1,160,1,1
11970,690,-1,129,1,1
11970,694,-1,28,1,0
11970,714,-1,146,1,1
12193,70,-1,96,1,1
12193,91,-1,170,1,1
12193,302,-1,179,1,1
12193,347,-1,149,1,1
12193,416,-1,135,1,1
12193,420,-1,56,1,0
12193,451,-1,170,1,1
12193,589,-1,77,1,1
12193,691,-1,58,1,0
12193,778,-1,170,1,1
12193,785,-1,75,1,1
12222,94,-1,116,1,1
12222,257,-1,177,1,1
12222,272,-1,30,1,0
12222,398,-1,94,1,1
12222,564,-1,114,1,1
12222,687,-1,91,1,1
12230,12,-1,92,1,1
12230,23,-1,61,1,1
12230,53,-1,70,1,1
12230,94,-1,103,1,1
12230,98,-1,169,1,1
12230,124,-1,86,1,1
12230,219,-1,55,1,0
12230,250,-1,84,1,1
12230,672,-1,172,1,1
12230,770,-1,111,1,1
12503,50,-1,62,1,1
12503,68,-1,35,1,0
12503,174,-1,53,1,0
12503,258,-1,43,1,0
12503,268,-1,34,1,0
12503,362,-1,109,1,1
12503,390,-1,80,1,1
12503,424,-1,180,1,1
12503,430,-1,30,1,0
12503,650,-1,135,1,1
12503,728,-1,92,1,1
12665,14,-1,40,1,0
12665,155,-1,122,1,1
12665,192,-1,129,1,1
12665,204,-1,159,1,1
12665,238,-1,93,1,1
12665,310,-1,33,1,0
12665,485,-1,59,1,0
12665,510,-1,69,1,1
12665,663,-1,171,1,1
12665,726,-1,102,1,1
13161,8,-1,172,1,1
13161,68,-1,157,1,1
13161,274,-1,86,1,1
13161,288,-1,60,1,1
13161,579,-1,48,1,0
13161,672,-1,121,1,1
13161,722,-1,25,1,0
13187,20,-1,69,1,1
13187,320,-1,116,1,1
13187,409,-1,170,1,1
13187,437,-1,171,1,1
13187,519,-1,94,1,1
13187,565,-1,72,1,1
13187,660,-1,29,1,0
13187,718,-1,112,1,1
13394,29,-1,28,1,0
13394,110,-1,173,1,1
13394,304,-1,94,1,1
13394,313,-1,29,1,0
13394,471,-1,109,1,1
13394,582,-1,29,1,0
13394,616,-1,91,1,1
13394,629,-1,272,2,1
13394,718,-1,149,1,1
13394,771,-1,180,1,1
13394,800,-1,105,1,1
13448,24,-1,39,1,0
13448,106,-1,116,1,1
13448,251,-1,126,1,1
13448,349,-1,153,1,1
13448,640,-1,126,1,1
13448,675,-1,44,1,0
13461,76,-1,67,1,1
13461,194,-1,93,1,1
13461,266,-1,48,1,0
13461,301,-1,90,1,1
13461,489,-1,144,1,1
13461,552,-1,177,1,1
13461,559,-1,167,1,1
13461,608,-1,148,1,1
13461,720,-1,98,1,1
13461,730,-1,153,1,1
13764,22,-1,117,1,1
13764,351,-1,151,1,1
13764,443,-1,151,1,1
13764,551,-1,168,1,1
13767,137,-1,50,1,0
13767,147,-1,172,1,1
13767,300,-1,137,1,1
13767,384,-1,99,1,1
13767,566,-1,84,1,1
13962,72,-1,59,1,0
13962,111,-1,96,1,1
13962,142,-1,143,1,1
13962,154,-1,28,1,0
13962,188,-1,91,1,1
13962,296,-1,76,1,1
14243,9,-1,75,1,1
14243,87,-1,40,1,0
14243,165,-1,169,1,1
14243,183,-1,33,1,0
14243,343,-1,132,1,1
14243,449,-1,156,1,1
14243,471,-1,117,1,1
14243,483,-1,112,1,1
14243,505,-1,134,1,1
14243,534,-1,42,1,0
14243,579,-1,149,1,1
14243,619,-1,69,1,1
14243,707,-1,96,1,1
14243,748,-1,34,1,0
14709,132,-1,29,1,0
14709,162,-1,27,1,0
14709,465,-1,162,1,1
14709,697,-1,105,1,1
14709,723,-1,33,1,0
14709,768,-1,70,1,1
14926,49,-1,113,1,1
14926,142,-1,53,1,0
14926,251,-1,119,1,1
14926,260,-1,70,1,1
14926,278,-1,81,1,1
14926,290,-1,103,1,1
14926,413,-1,32,1,0
14926,446,-1,154,1,1
14926,584,-1,170,1,1
14926,598,-1,32,1,0
15167,38,-1,164,1,1
15167,61,-1,273,2,1
15167,208,-1,83,1,1
15167,303,-1,30,1,0
15167,351,-1,141,1,1
15167,545,-1,116,1,1
15167,650,-1,151,1,1
15167,682,-1,41,1,0
15167,689,-1,91,1,1
15167,738,-1,49,1,0
15472,19,-1,102,1,1
15472,220,-1,146,1,1
15472,231,-1,30,1,0
15472,310,-1,177,1,1
15472,314,-1,119,1,1
15472,330,-1,66,1,1
15472,424,-1,32,1,0
15472,491,-1,136,1,1
15472,623,-1,65,1,1
15472,633,-1,109,1,1
15566,43,-1,109,1,1
15566,88,-1,75,1,1
15566,127,-1,37,1,0
15566,128,-1,175,1,1
15566,134,-1,94,1,1
15566,277,-1,21,1,0
15566,400,-1,118,1,1
15566,410,-1,52,1,0
15566,458,-1,139,1,1
15566,583,-1,101,1,1
15566,653,-1,49,1,0
15934,153,-1,157,1,1
15934,221,-1,64,1,1
15934,353,-1,112,1,1
15934,358,-1,92,1,1
15934,386,-1,117,1,1
15934,448,-1,161,1,1
15934,474,-1,116,1,1
15934,524,-1,51,1,0
15934,651,-1,153,1,1
15934,681,-1,161,1,1
15934,688,-1,63,1,1
15934,709,-1,84,1,1
15934,730,-1,58,1,0
16295,40,-1,86,1,1
16295,45,-1,179,1,1
16295,407,-1,127,1,1
16295,420,-1,70,1,1
16295,510,-1,168,1,1
16295,668,-1,123,1,1
16295,707,-1,24,1,0
16716,86,-1,132,1,1
16716,118,-1,137,1,1
16716,149,-1,50,1,0
16716,348,-1,164,1,1
16716,512,-1,30,1,0
16716,575,-1,49,1,0
16716,774,-1,180,1,1
17379,134,-1,140,1,1
17379,173,-1,104,1,1
17379,199,-1,75,1,1
17379,266,-1,146,1,1
17379,351,-1,109,1,1
17379,372,-1,146,1,1
17379,385,-1,103,1,1
17379,481,-1,169,1,1
17379,590,-1,40,1,0
17379,608,-1,79,1,1
17379,741,-1,109,1,1
17379,763,-1,23,1,0
17379,783,-1,101,1,1
18239,19,-1,60,1,1
18239,95,-1,89,1,1
18239,168,-1,56,1,0
18239,174,-1,101,1,1
18239,223,-1,143,1,1
18239,427,-1,30,1,0
18239,436,-1,170,1,1
18239,493,-1,99,1,1
18239,569,-1,33,1,0
18239,581,-1,31,1,0
18239,592,-1,160,1,1
18239,602,-1,63,1,1
18239,746,-1,127,1,1
18240,18,-1,38,1,0
18240,53,-1,152,1,1
18240,102,-1,173,1,1
18240,221,-1,101,1,1
18240,234,-1,103,1,1
18240,429,-1,79,1,1
18240,520,-1,138,1,1
19595,90,-1,66,1,1
19595,222,-1,175,1,1
19595,299,-1,109,1,1
19595,349,-1,178,1,1
19595,377,-1,136,1,1
19595,433,-1,152,1,1
19595,506,-1,149,1,1
19595,699,-1,158,1,1
19595,732,-1,54,1,0
19595,769,-1,176,1,1
19595,786,-1,117,1,1
19904,391,-1,175,1,1
19904,398,-1,102,1,1
19904,754,-1,25,1,0
19913,92,-1,21,1,0
19913,148,-1,36,1,0
19913,193,-1,174,1,1
19913,245,-1,167,1,1
19913,254,-1,165,1,1
19913,321,-1,31,1,0
19913,357,-1,151,1,1
19913,640,-1,171,1,1
19913,716,-1,120,1,1
20453,123,-1,26,1,0
20453,192,-1,81,1,1
20453,773,-1,101,1,1
20526,32,-1,86,1,1
20526,126,-1,28,1,0
20526,253,-1,86,1,1
20526,293,-1,34,1,0
20526,342,-1,68,1,1
20526,417,-1,48,1,0
20526,419,-1,169,1,1
20526,583,-1,93,1,1
20526,796,-1,81,1,1
21407,157,-1,146,1,1
21407,401,-1,36,1,0
21407,592,-1,118,1,1
21407,604,-1,31,1,0
21407,762,-1,109,1,1
21778,156,-1,34,1,0
21778,164,-1,24,1,0
21778,167,-1,158,1,1
21778,404,-1,33,1,0
21778,465,-1,166,1,1
21778,484,-1,128,1,1
21778,750,-1,52,1,0
21778,797,-1,169,1,1
21778,798,-1,48,1,0
22705,96,-1,45,1,0
22705,178,-1,124,1,1
22705,192,-1,71,1,1
22705,425,-1,99,1,1
22705,548,-1,151,1,1
22705,549,-1,179,1,1
22705,565,-1,52,1,0
22705,587,-1,143,1,1
22705,701,-1,148,1,1
22705,747,-1,162,1,1
22705,753,-1,149,1,1
22832,50,-1,157,1,1
22832,110,-1,90,1,1
22832,209,-1,70,1,1
22832,280,-1,171,1,1
22832,385,-1,136,1,1
22832,479,-1,79,1,1
22832,609,-1,98,1,1
22832,668,-1,103,1,1
22832,684,-1,162,1,1
22832,715,-1,135,1,1
23823,23,-1,178,1,1
23823,85,-1,82,1,1
23823,192,-1,42,1,0
23823,290,-1,73,1,1
23823,500,-1,84,1,1
23823,598,-1,129,1,1
23823,754,-1,179,1,1
24122,120,-1,134,1,1
24122,140,-1,33,1,0
24122,439,-1,114,1,1
24122,743,-1,168,1,1
24122,761,-1,23,1,0
24886,77,-1,146,1,1
24886,152,-1,63,1,1
24886,261,-1,36,1,0
24886,489,-1,146,1,1
24886,498,-1,92,1,1
24886,602,-1,113,1,1
24886,645,-1,173,1,1
24886,748,-1,153,1,1
25475,161,-1,129,1,1
25475,223,-1,54,1,0
25475,305,-1,121,1,1
25475,319,-1,27,1,0
25475,360,-1,70,1,1
25475,429,-1,74,1,1
25475,491,-1,105,1,1
25475,538,-1,82,1,1
25475,573,-1,136,1,1
25475,593,-1,89,1,1
25475,647,-1,43,1,0
25961,8,-1,101,1,1
25961,41,-1,103,1,1
25961,172,-1,40,1,0
25961,243,-1,137,1,1
25961,327,-1,147,1,1
25961,390,-1,31,1,0
25961,422,-1,177,1,1
25961,580,-1,180,1,1
25961,609,-1,164,1,1
27579,205,-1,99,1,1
27579,207,-1,167,1,1
27579,209,-1,101,1,1
27579,236,-1,117,1,1
27579,306,-1,169,1,1
27579,429,-1,37,1,0
27579,647,-1,29,1,0
27579,659,-1,106,1,1
27579,670,-1,78,1,1
27579,745,-1,39,1,0
27581,102,-1,73,1,1
27581,177,-1,130,1,1
27581,362,-1,108,1,1
27860,3,-1,125,1,1
27860,134,-1,111,1,1
27860,185,-1,148,1,1
27860,302,-1,173,1,1
27860,311,-1,63,1,1
27860,393,-1,178,1,1
27860,484,-1,68,1,1
30484,135,-1,122,1,1
30484,290,-1,75,1,1
30484,348,-1,59,1,0
30484,603,-1,50,1,0
30484,651,-1,176,1,1
30484,767,-1,35,1,0
32657,9,-1,63,1,1
32657,150,-1,85,1,1
32657,221,-1,45,1,0
32657,439,-1,95,1,1
32657,483,-1,122,1,1
32657,493,-1,156,1,1
32657,579,-1,112,1,1
32657,611,-1,125,1,1
32657,669,-1,118,1,1
32657,710,-1,155,1,1
34544,59,-1,68,1,1
34544,85,-1,68,1,1
34544,172,-1,169,1,1
34544,239,-1,160,1,1
34544,262,-1,75,1,1
34544,543,-1,56,1,0
34544,602,-1,175,1,1
34544,750,-1,167,1,1
34806,56,-1,22,1,0
34806,259,-1,83,1,1
34806,366,-1,104,1,1
34806,560,-1,82,1,1
34806,686,-1,75,1,1
34806,783,-1,22,1,0
34806,785,-1,99,1,1
35712,18,-1,31,1,0
35712,49,-1,81,1,1
35712,239,-1,143,1,1
35712,244,-1,38,1,0
35712,362,-1,47,1,0
35712,395,-1,93,1,1
35712,724,-1,29,1,0
35712,745,-1,30,1,0
36225,68,-1,69,1,1
36225,388,-1,24,1,0
36225,471,-1,109,1,1
36225,772,-1,175,1,1
36225,785,-1,65,1,1
36586,221,-1,161,1,1
36586,226,-1,152,1,1
36586,508,-1,109,1,1
36586,549,-1,91,1,1
36586,645,-1,100,1,1
36586,650,-1,53,1,0
36586,654,-1,128,1,1
36586,771,-1,103,1,1
37135,173,-1,154,1,1
37135,399,-1,45,1,0
37135,467,-1,178,1,1
37135,534,-1,130,1,1
37135,537,-1,103,1,1
37135,579,-1,96,1,1
37135,666,-1,159,1,1
37135,690,-1,38,1,0
37135,740,-1,100,1,1
37135,784,-1,64,1,1
37724,169,-1,115,1,1
37724,207,-1,140,1,1
37724,288,-1,49,1,0
37724,312,-1,84,1,1
37724,356,-1,104,1,1
37724,501,-1,46,1,0
37724,508,-1,147,1,1
37724,531,-1,168,1,1
37724,646,-1,31,1,0
37724,652,-1,121,1,1
37724,665,-1,107,1,1
37724,713,-1,28,1,0
37724,778,-1,110,1,1
37735,5,-1,131,1,1
37735,58,-1,40,1,0
37735,137,-1,20,1,0
37735,175,-1,44,1,0
37735,323,-1,159,1,1
37735,527,-1,35,1,0
37735,545,-1,57,1,0
37799,63,-1,35,1,0
37799,117,-1,121,1,1
37799,169,-1,45,1,0
37799,193,-1,40,1,0
37799,549,-1,95,1,1
37799,667,-1,103,1,1
38234,141,-1,23,1,0
38234,275,-1,177,1,1
38234,310,-1,151,1,1
38234,315,-1,95,1,1
38234,357,-1,37,1,0
38234,360,-1,137,1,1
38234,460,-1,155,1,1
38234,564,-1,90,1,1
38234,668,-1,99,1,1
38234,738,-1,106,1,1
38575,319,-1,66,1,1
38575,330,-1,27,1,0
38575,373,-1,159,1,1
38575,378,-1,144,1,1
38575,551,-1,124,1,1
38575,668,-1,60,1,1
38700,206,-1,60,1,1
38700,224,-1,116,1,1
38700,311,-1,141,1,1
38700,373,-1,179,1,1
38700,480,-1,34,1,0
38700,486,-1,22,1,0
38700,511,-1,97,1,1
38700,580,-1,64,1,1
38700,606,-1,124,1,1
38700,703,-1,179,1,1
38700,721,-1,163,1,1
41003,28,-1,124,1,1
41003,71,-1,148,1,1
41003,82,-1,28,1,0
41003,262,-1,56,1,0
41003,319,-1,140,1,1
41003,336,-1,74,1,1
41003,389,-1,61,1,1
41003,524,-1,119,1,1
41003,631,-1,74,1,1
41003,698,-1,100,1,1
41280,50,-1,64,1,1
41280,134,-1,26,1,0
41280,230,-1,42,1,0
41280,296,-1,117,1,1
41280,741,-1,39,1,0
41280,746,-1,128,1,1
41517,1,-1,23,1,0
41517,278,-1,163,1,1
41517,473,-1,170,1,1
41517,568,-1,80,1,1
41517,570,-1,128,1,1
41517,612,-1,49,1,0
41517,653,-1,110,1,1
41517,766,-1,171,1,1
41727,225,-1,118,1,1
41727,403,-1,68,1,1
41727,444,-1,81,1,1
41727,487,-1,21,1,0
41727,494,-1,54,1,0
41727,528,-1,38,1,0
41727,604,-1,28,1,0
43347,1,-1,67,1,1
43347,21,-1,58,1,0
43347,73,-1,146,1,1
43347,279,-1,104,1,1
43347,340,-1,64,1,1
43347,475,-1,154,1,1
43347,543,-1,26,1,0
43347,556,-1,121,1,1
43347,651,-1,44,1,0
43593,560,-1,102,1,1
43593,579,-1,60,1,1
43593,645,-1,40,1,0
43593,666,-1,142,1,1
43593,710,-1,61,1,1
43593,757,-1,178,1,1
43593,775,-1,86,1,1
43947,77,-1,27,1,0
43947,81,-1,146,1,1
43947,167,-1,36,1,0
43947,268,-1,43,1,0
43947,336,-1,149,1,1
43947,356,-1,126,1,1
43947,460,-1,49,1,0
43947,534,-1,23,1,0
43947,731,-1,156,1,1
43947,749,-1,56,1,0
44918,99,-1,171,1,1
44918,181,-1,23,1,0
44918,194,-1,146,1,1
44918,323,-1,127,1,1
44918,354,-1,79,1,1
44918,496,-1,91,1,1
44918,585,-1,135,1,1
44918,674,-1,169,1,1
44918,693,-1,117,1,1
45243,38,-1,156,1,1
45243,138,-1,97,1,1
45243,193,-1,28,1,0
45243,453,-1,160,1,1
45243,596,-1,25,1,0
45243,772,-1,35,1,0
45588,9,-1,168,1,1
45588,205,-1,58,1,0
45588,590,-1,126,1,1
45588,703,-1,38,1,0
45588,747,-1,129,1,1
45588,750,-1,146,1,1
46195,445,-1,130,1,1
46195,527,-1,154,1,1
46195,546,-1,42,1,0
46195,616,-1,120,1,1
46581,47,-1,165,1,1
46581,173,-1,131,1,1
46581,205,-1,168,1,1
46581,276,-1,162,1,1
46581,337,-1,175,1,1
46581,554,-1,126,1,1
46581,689,-1,26,1,0
46581,719,-1,120,1,1
47971,56,-1,110,1,1
47971,120,-1,30,1,0
47971,132,-1,52,1,0
47971,287,-1,67,1,1
47971,382,-1,38,1,0
47971,414,-1,77,1,1
47971,437,-1,27,1,0
47971,438,-1,34,1,0
47971,719,-1,48,1,0
47971,756,-1,114,1,1
48266,105,-1,105,1,1
48266,198,-1,78,1,1
48266,226,-1,41,1,0
48266,304,-1,66,1,1
48266,367,-1,78,1,1
48266,387,-1,107,1,1
48266,419,-1,64,1,1
48266,464,-1,82,1,1
48266,653,-1,75,1,1
49046,9,-1,151,1,1
49046,18,-1,60,1,1
49046,35,-1,154,1,1
49046,38,-1,103,1,1
49046,257,-1,65,1,1
49046,477,-1,120,1,1
49046,515,-1,140,1,1
49046,547,-1,43,1,0
49046,565,-1,99,1,1
49046,569,-1,53,1,0
49046,601,-1,142,1,1
49046,638,-1,48,1,0
49046,652,-1,175,1,1
49046,680,-1,95,1,1
49046,724,-1,163,1,1
49046,789,-1,154,1,1
49292,128,-1,134,1,1
49292,154,-1,88,1,1
49292,178,-1,150,1,1
49292,282,-1,117,1,1
49292,292,-1,143,1,1
49292,300,-1,23,1,0
49292,315,-1,73,1,1
49292,375,-1,180,1,1
49292,453,-1,159,1,1
49292,460,-1,129,1,1
49292,523,-1,37,1,0
49292,782,-1,48,1,0
49494,113,-1,178,1,1
49494,157,-1,115,1,1
49494,212,-1,26,1,0
49494,595,-1,179,1,1
49494,674,-1,68,1,1
49494,680,-1,89,1,1
49494,719,-1,170,1,1
49494,758,-1,21,1,0
49521,51,-1,148,1,1
49521,86,-1,145,1,1
49521,219,-1,151,1,1
49521,274,-1,78,1,1
49521,292,-1,32,1,0
49521,366,-1,82,1,1
49529,45,-1,150,1,1
49529,264,-1,24,1,0
49529,272,-1,126,1,1
49529,332,-1,150,1,1
49529,521,-1,177,1,1
49529,573,-1,130,1,1
49529,640,-1,110,1,1
49529,758,-1,73,1,1
49530,170,-1,57,1,0
49530,442,-1,50,1,0
49530,800,-1,162,1,1
50014,161,-1,151,1,1
50014,276,-1,161,1,1
50014,340,-1,70,1,1
50014,404,-1,50,1,0
50014,442,-1,130,1,1
50014,556,-1,119,1,1
50014,748,-1,63,1,1
51162,61,-1,45,1,0
51162,339,-1,49,1,0
51162,527,-1,49,1,0
51162,675,-1,113,1,1
51162,682,-1,171,1,1
51162,738,-1,135,1,1
51482,39,-1,115,1,1
51482,119,-1,50,1,0
51482,139,-1,50,1,0
51482,199,-1,74,1,1
51482,291,-1,162,1,1
51482,306,-1,35,1,0
51482,311,-1,39,1,0
51482,413,-1,50,1,0
51482,516,-1,122,1,1
51482,651,-1,140,1,1
51482,696,-1,61,1,1
51482,772,-1,26,1,0
52212,26,-1,164,1,1
52212,132,-1,104,1,1
52212,182,-1,98,1,1
52212,203,-1,113,1,1
52212,293,-1,75,1,1
52212,312,-1,180,1,1
52212,448,-1,63,1,1
52212,576,-1,52,1,0
52212,593,-1,23,1,0
52212,771,-1,55,1,0
52212,790,-1,32,1,0
57158,130,-1,119,1,1
57158,139,-1,138,1,1
57158,163,-1,69,1,1
57158,179,-1,51,1,0
57158,296,-1,59,1,0
57158,460,-1,157,1,1
57158,523,-1,38,1,0
57158,668,-1,88,1,1
57212,39,-1,107,1,1
57212,80,-1,112,1,1
57212,204,-1,137,1,1
57212,267,-1,20,1,0
57212,372,-1,35,1,0
57212,407,-1,173,1,1
57212,543,-1,176,1,1
57212,559,-1,131,1,1
